"State","Year","mkt","measure","type","use","name","code","Value"
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","ACETAMIPRID",99050,20
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","BIFENAZATE",586,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","BIFENTHRIN",128825,6
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351",6522,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE",90100,42
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","CYANTRANILIPROLE",90098,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","DIAZINON",57801,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","FENPROPATHRIN",127901,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","FLUPYRADIFURONE",122304,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","HEXYTHIAZOX",128849,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","IMIDACLOPRID",129099,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","LAMBDA-CYHALOTHRIN",128897,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","MALATHION",57701,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","METHOMYL",90301,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","NALED",34401,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","NOVALURON",124002,59
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","PIPERONYL BUTOXIDE",67501,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","PYRETHRINS",69001,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","SPINETORAM",110007,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","SPINOSAD",110003,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","SULFOXAFLOR",5210,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","THIAMETHOXAM",60109,42
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","TOTAL)",NA,65
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","CYTOKININS",116801,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","FLUTRIAFOL",128940,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","INDOLEBUTYRIC ACID",46701,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","METAM-POTASSIUM",39002,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800,NA
"FLORIDA",2023,"BEARING - TREATED","PCT OF AREA BEARING","CHEMICAL","OTHER","TOTAL)",NA,22
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","AZOXYSTROBIN",128810,1900
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727",16489,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600",129082,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","BACILLUS PUMILUS",6485,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS",6479,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","BLAD",30006,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","BORAX DECAHYDRATE",11102,100
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","BOSCALID",128008,2100
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","CAPTAN",81301,253600
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","COPPER OCTANOATE",23306,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","CYFLUFENAMID",555550,500
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","CYPRODINIL",288202,11300
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","DIFENOCONAZOLE",128847,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","FENHEXAMID",90209,16700
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","FLUDIOXONIL",71503,7500
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","FLUOPYRAM",80302,3800
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","FLUXAPYROXAD",138009,1800
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","FOSETYL-AL",123301,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","ISOFETAMID",270000,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","MEFENOXAM",113502,2400
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","MONO-POTASSIUM SALT",76416,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","MYCLOBUTANIL",128857,4100
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","PENTHIOPYRAD",90112,3400
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","POLYOXIN D ZINC SALT",230000,2300
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","POTASSIUM BICARBON.",73508,10600
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","PROPICONAZOLE",122101,1200
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN",99100,3100
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","PYRIMETHANIL",288201,10800
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","QUINOLINE",55459,2000
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","STREPTOMYCES LYDICUS",6327,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","SULFUR",77501,591200
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","TETRACONAZOLE",120603,800
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","THIOPHANATE-METHYL",102001,9400
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","THIRAM",79801,96300
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","TOTAL)",NA,1056400
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","TRIFLOXYSTROBIN",129112,3900
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","TRIFLUMIZOLE",128879,6300
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","HERBICIDE","CARFENTRAZONE-ETHYL",128712,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","HERBICIDE","FLUMIOXAZIN",129034,500
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","HERBICIDE","GLYPHOSATE POT. SALT",103613,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","HERBICIDE","NAPROPAMIDE",103001,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","HERBICIDE","OXYFLUORFEN",111601,1700
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","HERBICIDE","PARAQUAT",61601,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","HERBICIDE","PENDIMETHALIN",108501,10800
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","HERBICIDE","TOTAL)",NA,16900
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","ABAMECTIN",122804,200
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","ACEQUINOCYL",6329,7400
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","ACETAMIPRID",99050,2300
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","AZADIRACHTIN",121701,600
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","BEAUVERIA BASSIANA",128924,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","BIFENAZATE",586,16700
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","BIFENTHRIN",128825,3400
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","BT KURSTAK ABTS-1857",6523,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351",6522,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","BT KURSTAKI EG7841",6453,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","BT KURSTAKI SA-11",6519,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","BT SUB AIZAWAI GC-91",6426,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","BUPROFEZIN",275100,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA",6534,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","CANOLA OIL",11332,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE",90100,1800
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","CYANTRANILIPROLE",90098,1100
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","CYFLUMETOFEN",138831,5500
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","DIAZINON",57801,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","ETOXAZOLE",107091,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","FENBUTATIN-OXIDE",104601,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","FENPROPATHRIN",127901,2500
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","FENPYROXIMATE",129131,200
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","FLONICAMID",128016,3600
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","FLUPYRADIFURONE",122304,3600
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","HELICOVERPA ZEA NPV",107300,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","HEXYTHIAZOX",128849,2600
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","IMIDACLOPRID",129099,2500
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","MALATHION",57701,29100
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","METHOXYFENOZIDE",121027,2600
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","NALED",34401,2900
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","NEEM OIL",25006,3100
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","NEEM OIL, CLAR. HYD.",25007,5800
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","NOVALURON",124002,3300
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","PETROLEUM DISTILLATE",63503,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","PIPERONYL BUTOXIDE",67501,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","POTASSIUM SALTS",79021,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","PYRETHRINS",69001,100
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","PYRIDABEN",129105,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","PYRIPROXYFEN",129032,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","SPINETORAM",110007,2200
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","SPINOSAD",110003,1800
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","SPIROMESIFEN",24875,700
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","THIAMETHOXAM",60109,600
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","TOTAL)",NA,116700
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","ACIBENZOLAR-S-METHYL",61402,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","CAPRIC ACID",128955,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","CAPRYLIC ACID",128919,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","CAPSICUM OLEORESIN EXTRACT",70704,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","CHLOROPICRIN",81501,5692600
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","DICHLOROPROPENE",29001,848600
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","FLUTRIAFOL",128940,2600
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","GARLIC OIL",128827,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","HYDROGEN PEROXIDE",595,9400
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","IRON PHOSPHATE",34903,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","METAM-POTASSIUM",39002,1040400
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","MINERAL OIL",63502,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","PAECILOMYCES FUMOSOR",115002,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","PEROXYACETIC ACID",63201,2000
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","POTASSIUM SILICATE",72606,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","REYNOUTRIA SACHALINE",55809,3000
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","TOTAL)",NA,7602900
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","AZOXYSTROBIN",128810,0.237
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727",16489,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600",129082,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BACILLUS PUMILUS",6485,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS",6479,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BLAD",30006,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BORAX DECAHYDRATE",11102,0.017
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BOSCALID",128008,0.372
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CAPTAN",81301,1.662
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","COPPER OCTANOATE",23306,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CYFLUFENAMID",555550,0.023
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CYPRODINIL",288202,0.333
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","DIFENOCONAZOLE",128847,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FENHEXAMID",90209,0.627
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FLUDIOXONIL",71503,0.222
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FLUOPYRAM",80302,0.125
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FLUXAPYROXAD",138009,0.174
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FOSETYL-AL",123301,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","ISOFETAMID",270000,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","MEFENOXAM",113502,0.483
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","MONO-POTASSIUM SALT",76416,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","MYCLOBUTANIL",128857,0.105
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","PENTHIOPYRAD",90112,0.279
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","POLYOXIN D ZINC SALT",230000,0.098
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","POTASSIUM BICARBON.",73508,2.152
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","PROPICONAZOLE",122101,0.113
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN",99100,0.179
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","PYRIMETHANIL",288201,0.711
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","QUINOLINE",55459,0.098
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","STREPTOMYCES LYDICUS",6327,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","SULFUR",77501,3.779
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","TETRACONAZOLE",120603,0.038
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","THIOPHANATE-METHYL",102001,0.707
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","THIRAM",79801,2.144
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","TRIFLOXYSTROBIN",129112,0.124
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","TRIFLUMIZOLE",128879,0.251
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","CARFENTRAZONE-ETHYL",128712,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","FLUMIOXAZIN",129034,0.084
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","GLYPHOSATE POT. SALT",103613,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","NAPROPAMIDE",103001,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","OXYFLUORFEN",111601,0.301
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","PARAQUAT",61601,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","PENDIMETHALIN",108501,1.327
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","ABAMECTIN",122804,0.018
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","ACEQUINOCYL",6329,0.305
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","ACETAMIPRID",99050,0.138
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","AZADIRACHTIN",121701,0.029
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BEAUVERIA BASSIANA",128924,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BIFENAZATE",586,0.505
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BIFENTHRIN",128825,0.123
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BT KURSTAK ABTS-1857",6523,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351",6522,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BT KURSTAKI EG7841",6453,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BT KURSTAKI SA-11",6519,NA
"CALIFORNIA",2021,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BT SUB AIZAWAI GC-91",6426,NA
