"Year","Period","Geo Level","State","State ANSI","Data Item","Domain","Domain Category","Value"
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)",NA
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)",NA
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",59
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)",NA
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)",NA
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",NA
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)",NA
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SULFOXAFLOR = 5210)",NA
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",42
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)",65
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)",NA
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",NA
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (INDOLEBUTYRIC ACID = 46701)",NA
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)",NA
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)",NA
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)",22
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (NITROGEN)",56
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)",15
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (POTASH)",57
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (SULFUR)",NA
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",NA
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",8800
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",NA
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA
2023,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",2951200
2023,"YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",3173579000
2023,"YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",22382200
2023,"YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",0
2023,"YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",225364000
2023,"YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",5144400
2022,"MARKETING YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",114
2022,"MARKETING YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",135
2022,"MARKETING YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",27.1
2022,"MARKETING YEAR","STATE","CALIFORNIA","06","STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",108
2022,"MARKETING YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA
2022,"MARKETING YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA
2022,"MARKETING YEAR","STATE","FLORIDA","12","STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",169
2022,"MARKETING YEAR","STATE","FLORIDA","12","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA
2022,"MARKETING YEAR","STATE","FLORIDA","12","STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA
2022,"MARKETING YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",0
2022,"MARKETING YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",135
2022,"MARKETING YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",27.1
2022,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED",56300
2022,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES - ACRES PLANTED","TOTAL","NOT SPECIFIED",56400
2022,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",3259100000
2022,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",28520000
2022,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED",1426000
2022,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED",507
2022,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED",25.33
2022,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, 10 YEAR AVG FOR PARITY PURPOSES, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",116
2022,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, 10 YEAR AVG, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",116
2022,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",3112100000
2022,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",23077600
2022,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",25700
2022,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, 10 YEAR AVG FOR PARITY PURPOSES, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED",43.5
2022,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, 10 YEAR AVG, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED",43.5
2022,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",147000000
2022,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",5416700
2022,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",28494300
2022,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED",1424715
2022,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED",43500
2022,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES - ACRES PLANTED","TOTAL","NOT SPECIFIED",43600
2022,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",2781768000
2022,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",25700000
2022,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED",590
2022,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",NA
2022,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA
2022,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",25700
2022,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",NA
2022,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA
2022,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",25674300
2022,"YEAR","STATE","FLORIDA","12","STRAWBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED",12800
2022,"YEAR","STATE","FLORIDA","12","STRAWBERRIES - ACRES PLANTED","TOTAL","NOT SPECIFIED",12800
2022,"YEAR","STATE","FLORIDA","12","STRAWBERRIES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",477332000
2022,"YEAR","STATE","FLORIDA","12","STRAWBERRIES - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",2820000
2022,"YEAR","STATE","FLORIDA","12","STRAWBERRIES - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED",220
2022,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",NA
2022,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA
2022,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",0
2022,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",NA
2022,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA
2022,"YEAR","STATE","FLORIDA","12","STRAWBERRIES, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",2820000
2022,"YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED",0
2022,"YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES - ACRES PLANTED","TOTAL","NOT SPECIFIED",0
2022,"YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",0
2022,"YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",0
2022,"YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED",0
2022,"YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",3112100000
2022,"YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",23077600
2022,"YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",0
2022,"YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",147000000
2022,"YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",5416700
2022,"YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",0
2021,"MARKETING YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",129
2021,"MARKETING YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",143
2021,"MARKETING YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",64
2021,"MARKETING YEAR","STATE","CALIFORNIA","06","STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",125
2021,"MARKETING YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA
2021,"MARKETING YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA
2021,"MARKETING YEAR","STATE","FLORIDA","12","STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",160
2021,"MARKETING YEAR","STATE","FLORIDA","12","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA
2021,"MARKETING YEAR","STATE","FLORIDA","12","STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",NA
2021,"MARKETING YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",0
2021,"MARKETING YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",143
2021,"MARKETING YEAR","STATE","OTHER STATES",NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",64
2021,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED",52500
2021,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES - ACRES PLANTED","TOTAL","NOT SPECIFIED",52500
2021,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",3583960000
2021,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",27930000
2021,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED",1396500
2021,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED",532
2021,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED",26.6
2021,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, 10 YEAR AVG, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED",111
2021,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",3253959000
2021,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",22697900
2021,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",75300
2021,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, 10 YEAR AVG, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED",44.1
2021,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",330001000
2021,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",5156800
2021,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",27854700
2021,"YEAR","NATIONAL","US TOTAL",NA,"STRAWBERRIES, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED",1392735
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED",40200
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES - ACRES PLANTED","TOTAL","NOT SPECIFIED",40200
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",3132279000
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",25100000
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED",625
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",1900
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFAC F727 = 16489)",NA
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082)",NA
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",NA
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)",NA
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)",NA
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BLAD = 30006)",NA
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)",100
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",2100
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BT SUBSP KURSTAKI EVB-113-19 = 6544)",NA
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",253600
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OCTANOATE = 23306)",NA
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYFLUFENAMID = 555550)",500
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",11300
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",NA
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",16700
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",7500
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)",3800
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)",1800
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)",NA
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)",NA
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",2400
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)",NA
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)",4100
2021,"YEAR","STATE","CALIFORNIA","06","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)",3400
