State,Year,original_domain_category,type,use,name,code,Value
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)",CHEMICAL,INSECTICIDE,CYFLUMETOFEN,138831,"5,500"
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (DIAZINON = 57801)",CHEMICAL,INSECTICIDE,DIAZINON,57801,(D)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (ETOXAZOLE = 107091)",CHEMICAL,INSECTICIDE,ETOXAZOLE,107091,(D)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)",CHEMICAL,INSECTICIDE,FENBUTATIN-OXIDE,104601,(D)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)",CHEMICAL,INSECTICIDE,FENPROPATHRIN,127901,"2,500"
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)",CHEMICAL,INSECTICIDE,FENPYROXIMATE,129131,200
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)",CHEMICAL,INSECTICIDE,FLONICAMID,128016,"3,600"
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)",CHEMICAL,INSECTICIDE,FLUPYRADIFURONE,122304,"3,600"
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (HELICOVERPA ZEA NPV = 107300)",CHEMICAL,INSECTICIDE,HELICOVERPA ZEA NPV,107300,(NA)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)",CHEMICAL,INSECTICIDE,HEXYTHIAZOX,128849,"2,600"
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",CHEMICAL,INSECTICIDE,IMIDACLOPRID,129099,"2,500"
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (MALATHION = 57701)",CHEMICAL,INSECTICIDE,MALATHION,57701,"29,100"
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",CHEMICAL,INSECTICIDE,METHOXYFENOZIDE,121027,"2,600"
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (NALED = 34401)",CHEMICAL,INSECTICIDE,NALED,34401,"2,900"
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",CHEMICAL,INSECTICIDE,NEEM OIL,25006,"3,100"
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",CHEMICAL,INSECTICIDE,"NEEM OIL, CLAR. HYD.",25007,"5,800"
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",CHEMICAL,INSECTICIDE,NOVALURON,124002,"3,300"
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)",CHEMICAL,INSECTICIDE,PETROLEUM DISTILLATE,63503,(D)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)",CHEMICAL,INSECTICIDE,PIPERONYL BUTOXIDE,67501,(D)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)",CHEMICAL,INSECTICIDE,POTASSIUM SALTS,79021,(D)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)",CHEMICAL,INSECTICIDE,PYRETHRINS,69001,100
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (PYRIDABEN = 129105)",CHEMICAL,INSECTICIDE,PYRIDABEN,129105,(D)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)",CHEMICAL,INSECTICIDE,PYRIPROXYFEN,129032,(D)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",CHEMICAL,INSECTICIDE,SPINETORAM,110007,"2,200"
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)",CHEMICAL,INSECTICIDE,SPINOSAD,110003,"1,800"
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)",CHEMICAL,INSECTICIDE,SPIROMESIFEN,24875,700
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",CHEMICAL,INSECTICIDE,THIAMETHOXAM,60109,600
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (TOTAL)",CHEMICAL,INSECTICIDE,TOTAL),NA,"116,700"
CALIFORNIA,2021,"CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",CHEMICAL,OTHER,ACIBENZOLAR-S-METHYL,61402,(D)
CALIFORNIA,2021,"CHEMICAL, OTHER: (CAPRIC ACID = 128955)",CHEMICAL,OTHER,CAPRIC ACID,128955,(D)
CALIFORNIA,2021,"CHEMICAL, OTHER: (CAPRYLIC ACID = 128919)",CHEMICAL,OTHER,CAPRYLIC ACID,128919,(D)
CALIFORNIA,2021,"CHEMICAL, OTHER: (CAPSICUM OLEORESIN EXTRACT = 70704)",CHEMICAL,OTHER,CAPSICUM OLEORESIN EXTRACT,70704,(NA)
CALIFORNIA,2021,"CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",CHEMICAL,OTHER,CHLOROPICRIN,81501,"5,692,600"
CALIFORNIA,2021,"CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",CHEMICAL,OTHER,DICHLOROPROPENE,29001,"848,600"
CALIFORNIA,2021,"CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",CHEMICAL,OTHER,FLUTRIAFOL,128940,"2,600"
CALIFORNIA,2021,"CHEMICAL, OTHER: (GARLIC OIL = 128827)",CHEMICAL,OTHER,GARLIC OIL,128827,(D)
CALIFORNIA,2021,"CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)",CHEMICAL,OTHER,HYDROGEN PEROXIDE,595,"9,400"
CALIFORNIA,2021,"CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)",CHEMICAL,OTHER,IRON PHOSPHATE,34903,(D)
CALIFORNIA,2021,"CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)",CHEMICAL,OTHER,METAM-POTASSIUM,39002,"1,040,400"
CALIFORNIA,2021,"CHEMICAL, OTHER: (MINERAL OIL = 63502)",CHEMICAL,OTHER,MINERAL OIL,63502,(D)
CALIFORNIA,2021,"CHEMICAL, OTHER: (PAECILOMYCES FUMOSOR = 115002)",CHEMICAL,OTHER,PAECILOMYCES FUMOSOR,115002,(D)
CALIFORNIA,2021,"CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)",CHEMICAL,OTHER,PEROXYACETIC ACID,63201,"2,000"
CALIFORNIA,2021,"CHEMICAL, OTHER: (POTASSIUM SILICATE = 72606)",CHEMICAL,OTHER,POTASSIUM SILICATE,72606,(D)
CALIFORNIA,2021,"CHEMICAL, OTHER: (PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)",CHEMICAL,OTHER,PSEUDOMONAS CHLORORAPHIS STRAIN AFS009,6800,(NA)
CALIFORNIA,2021,"CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",CHEMICAL,OTHER,REYNOUTRIA SACHALINE,55809,"3,000"
CALIFORNIA,2021,"CHEMICAL, OTHER: (TOTAL)",CHEMICAL,OTHER,TOTAL),NA,"7,602,900"
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",CHEMICAL,FUNGICIDE,AZOXYSTROBIN,128810,0.237
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFAC F727 = 16489)",CHEMICAL,FUNGICIDE,BACILLUS AMYLOLIQUEFAC F727,16489,(NA)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082)",CHEMICAL,FUNGICIDE,BACILLUS AMYLOLIQUEFACIENS MBI 600,129082,(NA)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",CHEMICAL,FUNGICIDE,BACILLUS AMYLOLIQUEFACIENS STRAIN D747,16482,(NA)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)",CHEMICAL,FUNGICIDE,BACILLUS PUMILUS,6485,(NA)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)",CHEMICAL,FUNGICIDE,BACILLUS SUBTILIS,6479,(NA)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (BLAD = 30006)",CHEMICAL,FUNGICIDE,BLAD,30006,(D)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)",CHEMICAL,FUNGICIDE,BORAX DECAHYDRATE,11102,0.017
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",CHEMICAL,FUNGICIDE,BOSCALID,128008,0.372
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (BT SUBSP KURSTAKI EVB-113-19 = 6544)",CHEMICAL,FUNGICIDE,BT SUBSP KURSTAKI EVB-113-19,6544,(NA)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",CHEMICAL,FUNGICIDE,CAPTAN,81301,1.662
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (COPPER OCTANOATE = 23306)",CHEMICAL,FUNGICIDE,COPPER OCTANOATE,23306,(D)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (CYFLUFENAMID = 555550)",CHEMICAL,FUNGICIDE,CYFLUFENAMID,555550,0.023
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",CHEMICAL,FUNGICIDE,CYPRODINIL,288202,0.333
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",CHEMICAL,FUNGICIDE,DIFENOCONAZOLE,128847,(D)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",CHEMICAL,FUNGICIDE,FENHEXAMID,90209,0.627
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",CHEMICAL,FUNGICIDE,FLUDIOXONIL,71503,0.222
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)",CHEMICAL,FUNGICIDE,FLUOPYRAM,80302,0.125
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)",CHEMICAL,FUNGICIDE,FLUXAPYROXAD,138009,0.174
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)",CHEMICAL,FUNGICIDE,FOSETYL-AL,123301,(D)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)",CHEMICAL,FUNGICIDE,ISOFETAMID,270000,(D)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",CHEMICAL,FUNGICIDE,MEFENOXAM,113502,0.483
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)",CHEMICAL,FUNGICIDE,MONO-POTASSIUM SALT,76416,(D)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)",CHEMICAL,FUNGICIDE,MYCLOBUTANIL,128857,0.105
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)",CHEMICAL,FUNGICIDE,PENTHIOPYRAD,90112,0.279
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000)",CHEMICAL,FUNGICIDE,POLYOXIN D ZINC SALT,230000,0.098
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (POTASSIUM BICARBON. = 73508)",CHEMICAL,FUNGICIDE,POTASSIUM BICARBON.,73508,2.152
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",CHEMICAL,FUNGICIDE,PROPICONAZOLE,122101,0.113
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",CHEMICAL,FUNGICIDE,PYRACLOSTROBIN,99100,0.179
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",CHEMICAL,FUNGICIDE,PYRIMETHANIL,288201,0.711
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (QUINOLINE = 55459)",CHEMICAL,FUNGICIDE,QUINOLINE,55459,0.098
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (STREPTOMYCES LYDICUS = 6327)",CHEMICAL,FUNGICIDE,STREPTOMYCES LYDICUS,6327,(NA)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (SULFUR = 77501)",CHEMICAL,FUNGICIDE,SULFUR,77501,3.779
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",CHEMICAL,FUNGICIDE,TETRACONAZOLE,120603,0.038
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)",CHEMICAL,FUNGICIDE,THIOPHANATE-METHYL,102001,0.707
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (THIRAM = 79801)",CHEMICAL,FUNGICIDE,THIRAM,79801,2.144
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",CHEMICAL,FUNGICIDE,TRIFLOXYSTROBIN,129112,0.124
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)",CHEMICAL,FUNGICIDE,TRIFLUMIZOLE,128879,0.251
CALIFORNIA,2021,"CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",CHEMICAL,HERBICIDE,CARFENTRAZONE-ETHYL,128712,(D)
CALIFORNIA,2021,"CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",CHEMICAL,HERBICIDE,FLUMIOXAZIN,129034,0.084
CALIFORNIA,2021,"CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",CHEMICAL,HERBICIDE,GLYPHOSATE ISO. SALT,103601,(D)
CALIFORNIA,2021,"CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)",CHEMICAL,HERBICIDE,GLYPHOSATE POT. SALT,103613,(D)
CALIFORNIA,2021,"CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)",CHEMICAL,HERBICIDE,NAPROPAMIDE,103001,(D)
CALIFORNIA,2021,"CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",CHEMICAL,HERBICIDE,OXYFLUORFEN,111601,0.301
CALIFORNIA,2021,"CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",CHEMICAL,HERBICIDE,PARAQUAT,61601,(D)
CALIFORNIA,2021,"CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",CHEMICAL,HERBICIDE,PENDIMETHALIN,108501,1.327
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)",CHEMICAL,INSECTICIDE,ABAMECTIN,122804,0.018
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (ACEQUINOCYL = 6329)",CHEMICAL,INSECTICIDE,ACEQUINOCYL,6329,0.305
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)",CHEMICAL,INSECTICIDE,ACETAMIPRID,99050,0.138
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)",CHEMICAL,INSECTICIDE,AZADIRACHTIN,121701,0.029
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (BEAUVERIA BASSIANA = 128924)",CHEMICAL,INSECTICIDE,BEAUVERIA BASSIANA,128924,(NA)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)",CHEMICAL,INSECTICIDE,BIFENAZATE,586,0.505
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",CHEMICAL,INSECTICIDE,BIFENTHRIN,128825,0.123
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)",CHEMICAL,INSECTICIDE,BT KURSTAK ABTS-1857,6523,(NA)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)",CHEMICAL,INSECTICIDE,BT KURSTAKI ABTS-351,6522,(NA)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (BT KURSTAKI EG7841 = 6453)",CHEMICAL,INSECTICIDE,BT KURSTAKI EG7841,6453,(NA)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (BT KURSTAKI SA-11 = 6519)",CHEMICAL,INSECTICIDE,BT KURSTAKI SA-11,6519,(NA)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (BT SUB AIZAWAI GC-91 = 6426)",CHEMICAL,INSECTICIDE,BT SUB AIZAWAI GC-91,6426,(NA)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (BUPROFEZIN = 275100)",CHEMICAL,INSECTICIDE,BUPROFEZIN,275100,(D)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (BURKHOLDERIA A396 CELLS & MEDIA = 6534)",CHEMICAL,INSECTICIDE,BURKHOLDERIA A396 CELLS & MEDIA,6534,(NA)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (CANOLA OIL = 11332)",CHEMICAL,INSECTICIDE,CANOLA OIL,11332,(D)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",CHEMICAL,INSECTICIDE,CHLORANTRANILIPROLE,90100,0.066
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",CHEMICAL,INSECTICIDE,CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA,16329,(NA)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)",CHEMICAL,INSECTICIDE,CYANTRANILIPROLE,90098,0.109
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)",CHEMICAL,INSECTICIDE,CYFLUMETOFEN,138831,0.178
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (DIAZINON = 57801)",CHEMICAL,INSECTICIDE,DIAZINON,57801,(D)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (ETOXAZOLE = 107091)",CHEMICAL,INSECTICIDE,ETOXAZOLE,107091,(D)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)",CHEMICAL,INSECTICIDE,FENBUTATIN-OXIDE,104601,(D)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)",CHEMICAL,INSECTICIDE,FENPROPATHRIN,127901,0.233
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)",CHEMICAL,INSECTICIDE,FENPYROXIMATE,129131,0.106
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)",CHEMICAL,INSECTICIDE,FLONICAMID,128016,0.088
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)",CHEMICAL,INSECTICIDE,FLUPYRADIFURONE,122304,0.18
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (HELICOVERPA ZEA NPV = 107300)",CHEMICAL,INSECTICIDE,HELICOVERPA ZEA NPV,107300,(NA)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)",CHEMICAL,INSECTICIDE,HEXYTHIAZOX,128849,0.218
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",CHEMICAL,INSECTICIDE,IMIDACLOPRID,129099,0.513
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (MALATHION = 57701)",CHEMICAL,INSECTICIDE,MALATHION,57701,2.027
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",CHEMICAL,INSECTICIDE,METHOXYFENOZIDE,121027,0.169
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (NALED = 34401)",CHEMICAL,INSECTICIDE,NALED,34401,0.907
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",CHEMICAL,INSECTICIDE,NEEM OIL,25006,0.779
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",CHEMICAL,INSECTICIDE,"NEEM OIL, CLAR. HYD.",25007,2.222
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",CHEMICAL,INSECTICIDE,NOVALURON,124002,0.077
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)",CHEMICAL,INSECTICIDE,PETROLEUM DISTILLATE,63503,(D)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)",CHEMICAL,INSECTICIDE,PIPERONYL BUTOXIDE,67501,(D)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)",CHEMICAL,INSECTICIDE,POTASSIUM SALTS,79021,(D)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)",CHEMICAL,INSECTICIDE,PYRETHRINS,69001,0.041
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (PYRIDABEN = 129105)",CHEMICAL,INSECTICIDE,PYRIDABEN,129105,(D)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)",CHEMICAL,INSECTICIDE,PYRIPROXYFEN,129032,(D)
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",CHEMICAL,INSECTICIDE,SPINETORAM,110007,0.076
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)",CHEMICAL,INSECTICIDE,SPINOSAD,110003,0.095
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)",CHEMICAL,INSECTICIDE,SPIROMESIFEN,24875,0.252
CALIFORNIA,2021,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",CHEMICAL,INSECTICIDE,THIAMETHOXAM,60109,0.065
CALIFORNIA,2021,"CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",CHEMICAL,OTHER,ACIBENZOLAR-S-METHYL,61402,(D)
CALIFORNIA,2021,"CHEMICAL, OTHER: (CAPRIC ACID = 128955)",CHEMICAL,OTHER,CAPRIC ACID,128955,(D)
CALIFORNIA,2021,"CHEMICAL, OTHER: (CAPRYLIC ACID = 128919)",CHEMICAL,OTHER,CAPRYLIC ACID,128919,(D)
CALIFORNIA,2021,"CHEMICAL, OTHER: (CAPSICUM OLEORESIN EXTRACT = 70704)",CHEMICAL,OTHER,CAPSICUM OLEORESIN EXTRACT,70704,(NA)
CALIFORNIA,2021,"CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",CHEMICAL,OTHER,CHLOROPICRIN,81501,196.615
CALIFORNIA,2021,"CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",CHEMICAL,OTHER,DICHLOROPROPENE,29001,70.726
CALIFORNIA,2021,"CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",CHEMICAL,OTHER,FLUTRIAFOL,128940,0.113
CALIFORNIA,2021,"CHEMICAL, OTHER: (GARLIC OIL = 128827)",CHEMICAL,OTHER,GARLIC OIL,128827,(D)
CALIFORNIA,2021,"CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)",CHEMICAL,OTHER,HYDROGEN PEROXIDE,595,2.372
CALIFORNIA,2021,"CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)",CHEMICAL,OTHER,IRON PHOSPHATE,34903,(D)
CALIFORNIA,2021,"CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)",CHEMICAL,OTHER,METAM-POTASSIUM,39002,240.829
CALIFORNIA,2021,"CHEMICAL, OTHER: (MINERAL OIL = 63502)",CHEMICAL,OTHER,MINERAL OIL,63502,(D)
CALIFORNIA,2021,"CHEMICAL, OTHER: (PAECILOMYCES FUMOSOR = 115002)",CHEMICAL,OTHER,PAECILOMYCES FUMOSOR,115002,(D)
CALIFORNIA,2021,"CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)",CHEMICAL,OTHER,PEROXYACETIC ACID,63201,0.491
CALIFORNIA,2021,"CHEMICAL, OTHER: (POTASSIUM SILICATE = 72606)",CHEMICAL,OTHER,POTASSIUM SILICATE,72606,(D)
CALIFORNIA,2021,"CHEMICAL, OTHER: (PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)",CHEMICAL,OTHER,PSEUDOMONAS CHLORORAPHIS STRAIN AFS009,6800,(NA)
CALIFORNIA,2021,"CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",CHEMICAL,OTHER,REYNOUTRIA SACHALINE,55809,0.199
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",CHEMICAL,FUNGICIDE,AZOXYSTROBIN,128810,0.26
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFAC F727 = 16489)",CHEMICAL,FUNGICIDE,BACILLUS AMYLOLIQUEFAC F727,16489,(NA)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082)",CHEMICAL,FUNGICIDE,BACILLUS AMYLOLIQUEFACIENS MBI 600,129082,(NA)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",CHEMICAL,FUNGICIDE,BACILLUS AMYLOLIQUEFACIENS STRAIN D747,16482,(NA)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)",CHEMICAL,FUNGICIDE,BACILLUS PUMILUS,6485,(NA)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)",CHEMICAL,FUNGICIDE,BACILLUS SUBTILIS,6479,(NA)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (BLAD = 30006)",CHEMICAL,FUNGICIDE,BLAD,30006,(D)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)",CHEMICAL,FUNGICIDE,BORAX DECAHYDRATE,11102,0.021
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",CHEMICAL,FUNGICIDE,BOSCALID,128008,0.506
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (BT SUBSP KURSTAKI EVB-113-19 = 6544)",CHEMICAL,FUNGICIDE,BT SUBSP KURSTAKI EVB-113-19,6544,(NA)
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",CHEMICAL,FUNGICIDE,CAPTAN,81301,14.256
CALIFORNIA,2021,"CHEMICAL, FUNGICIDE: (COPPER OCTANOATE = 23306)",CHEMICAL,FUNGICIDE,COPPER OCTANOATE,23306,(D)
